index,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,TimeSN,AmountSN,Class
204674,-0.48745903247847794,1.15224044734861,-0.377774487274644,0.9750265086703609,1.17663738673475,-0.632451880806013,1.36086748276041,-0.37928343313456103,-1.3193079031596,-0.334560367672149,-0.439718552141864,-1.1352043597047,-0.582543428563427,-0.304587609284541,1.947276810432,-0.9694865358633141,1.5982557229192,0.519260584730919,2.7376876971404998,0.313266535324049,0.0158300836111126,0.0593859223502389,-0.493836256764637,0.563716340181701,0.6851341882365569,1.15617344414154,-0.10155506980053099,0.0832509785885598,0.8544492703163976,-0.06500735924583632,0
73044,-0.198391649768418,1.5783631156653797,0.43994937109989,1.09408198528479,0.480154453011113,-0.9137536805617571,0.717319635659656,-1.13630425772726,-0.277773289673072,-0.356274998045368,0.135623925312183,-0.35451923473822,0.0188703487331944,-1.6511926654007598,1.19911510999786,0.18587246825863196,1.0648751749676801,0.789909525011461,0.0478017500839817,0.0618389615861308,0.698502966360284,-0.0657889809722379,-0.0768686512122511,0.23706325473928302,-0.0997460457452933,-0.334339200670969,0.220113407411562,-0.0722351803768233,-0.8394290565825895,-0.3492313067728856,0
131797,1.09403924689606,0.124670386962276,0.127542440124981,1.04172621197992,-0.154202287000797,-0.42518827911493606,0.144264317716875,0.061975549042332004,-0.18586482751055602,0.17660250518136103,1.4647302994506397,0.244527214829817,-1.68223160157884,1.0193775556195,0.482426737157896,-0.16257656349637398,-0.16855773679179198,-0.134289344321721,-0.427890077997299,-0.21051963498762696,0.0648128542926561,0.0846719878371533,-0.0614972639980394,0.180396760908834,0.535318639930306,-0.3563923627305129,0.000650105801838152,0.007368920521069691,-0.3174663010927749,-0.21141727566784427,0
97237,-1.10736063642655,-0.913138137714625,2.12009808082066,0.7499174895427041,0.236510703568649,-0.28088920907316806,-0.8508208050342401,0.23305934827674102,-1.23949502169093,0.526150851577928,-0.819981607585667,-0.23071789359533898,0.0630586089467277,-0.223089239468655,0.58136364870196,-2.89508561165021,1.31245678388093,0.774608810909132,0.9290021412708721,0.0679877971022986,-0.280035628418041,-0.411946080145709,0.0523890931217121,0.10494704040407,0.115286632579398,0.727110478298879,0.0675015989633256,0.0998491120417154,-0.6041699326735965,-0.23828441489110733,0
10302,1.12635333079134,-0.0657183663803532,0.7985253828385509,0.9899115505557801,-0.52765815195932,0.0968208888786693,-0.483949459352309,0.160431280312949,1.81401157273957,-0.423081707231762,2.05069024730501,-1.85716716020225,0.18773978026163898,1.72875966254493,-1.4641494385334,-0.49185176412170595,0.9948476736738929,-0.15727262975203402,-0.153216997255939,-0.273165089816948,-0.160534614444967,-0.0305046018190284,-0.0195784729005498,0.20313585002173898,0.39067432727379797,0.40301048748062296,-0.0379242157410188,-0.00960237323765888,-1.6541811836111293,-0.32528277047119725,0
234574,-1.0538396092892701,4.36280068444382,-6.02353363697249,5.30453432323767,1.48073829836025,-2.19382145195429,-1.5308167918747198,0.62685742392939,-4.03702140926181,-6.28542447506796,3.5361454820896805,-7.95962843222551,-1.6734285233975101,-12.457998930714199,-0.213884790193602,-1.4241312713877299,-3.24368593233723,0.0599561084626287,-1.8023324969593701,0.531574093184742,0.39795432375444206,-0.9454017826966609,-0.37613752324760796,-0.22048042043851604,0.26400296452592703,0.0489347748109877,0.8472198403324029,0.531931799394904,1.1205793104132338,-0.35322939296682354,1
251673,1.75820981614719,-1.67427909888578,-0.7912332238754809,-0.828764067747295,-1.1489335479366798,-0.00493754864411915,-0.9533075738999219,0.0965358459745838,-0.0563551693952016,0.8286344555221491,0.8141348271783091,-0.164055803224061,-0.517930562798189,-0.116898811036606,-0.34083429187760694,1.3624367700443998,-0.0269064296083728,-0.596368837165483,0.60764503883423,0.33714216971271904,0.481534858592669,0.9531765774944722,0.0130108284624769,0.7320393851558621,-0.272153231350976,-0.15560394452027498,-0.0348140521964406,-0.020232696261741002,1.2768712203355883,0.4423897596268296,0
69009,1.32618318355145,0.148815040709565,-0.3315876705454989,0.39263497737208003,0.14526345449895903,-0.307170786911606,-0.0393142858540505,-0.0215123909696181,0.383533722705874,-0.237436156102061,-1.6072961862191901,-1.12834535733998,-1.2220971682947799,-0.0307956301826654,1.38416354560979,0.9682494225828009,-0.41691121196541,0.368543934354955,0.33617341667357803,-0.11508961538022401,-0.390540109548404,-1.23412970712568,-0.0358888986096722,-1.10270742070983,0.340344786426619,0.185400772122379,-0.0386791385148848,0.0154577643646422,-0.8757329170927134,-0.2892600138638163,0
210729,2.1166116189018203,0.314709627944708,-2.5779994938169,0.43996830043676294,0.964783653220646,-1.21168443329404,0.7102249741702241,-0.439834715843169,0.109118068208764,-0.328106777959901,-0.5600282656736321,-0.0297293588380024,-0.155999915226615,-0.6211726423353461,-0.119841956291907,-0.26560212652219395,0.8148441170058779,-0.273977057274537,-0.0634016753651962,-0.17820580638314198,0.0269455389559768,0.26579766129731897,-0.0246699835598008,0.5849648455007261,0.398813735666342,0.690491996709073,-0.10098677238086501,-0.0533744698970815,0.9115162436240749,-0.337476933362708,0
105803,1.2101541446146398,0.35414574076021,-0.25270246071511804,0.9944249877608029,0.372234441753108,-0.210748380513472,0.306128996535146,0.00642713998084289,-0.44711018212392606,0.25370487744300196,1.09863013807555,0.380890351975091,-0.9485800136109759,0.944595189102692,0.315992634196737,-0.13404274935029903,-0.3669040913560329,-0.115580493581203,-0.246600946837522,-0.22605772560691503,0.0492484676015031,0.152788056356831,-0.155276980677413,-0.32594383253228,0.756184496185053,-0.24435730475195397,-0.00283802401883413,-0.007986496232543409,-0.5289089132633977,-0.3492313067728856,0
90505,-3.7434370686837704,3.21966190422768,-0.7424770724262629,-0.445755350234951,-1.1745959539286899,-0.9833667627735571,-0.351048519803529,1.2272623975471297,0.9369320881309471,2.29266359571846,1.3490799638668103,1.0305916759876301,0.0777517933450105,-0.17458670711227403,0.297524364106177,0.6858370948269941,0.0704275612737255,0.289763657803999,-0.107848623312181,1.07020078797914,-0.46972847199704404,-0.834583734602481,0.110541266964125,0.243712140085408,0.3542630571570471,0.0760668917224938,0.7334364521104879,0.38351943639830893,-0.6689441060663698,-0.3038130476097504,0
14951,-2.94596822835436,2.73017275464387,-2.3773304066145697,0.15885264999119,0.753377720158792,3.51260082520993,-1.7117574156632098,3.1444761739355402,-0.49389921964826705,0.11465547669230601,-1.2688757223100602,0.721966281838275,0.0967079713829431,1.43595378777805,0.0272872948605791,-0.0662640745431054,0.660389200528037,0.340376918821561,1.30913111372491,0.23521328633123004,-0.0317427017807845,-0.303219831726148,0.0508063664171084,0.9989855331033559,0.456858337572139,-0.208852483529392,0.221558881333003,0.110314813622441,-1.4436651200846162,-0.3172865980833214,0
42406,0.452886777714301,-2.83157658874771,0.313697172542964,-0.993699515377741,-2.3795474941642203,-0.257047433900802,-0.7562979476225741,-0.0908154571587855,-1.8015652952446397,1.35924586588887,1.09951607817687,-0.37679820046181606,0.26970177296953896,-0.16939889666778601,0.22631186372631698,0.137873811100538,0.15510990341470302,1.02784264846727,-0.346705367979113,0.723152137419469,0.35642018854401597,0.233789473903877,-0.4961373105414911,0.34833774663236605,0.13965578766658499,-0.11801556514973,-0.0477198793717982,0.10647788316935901,-1.1312497636297452,1.761758203626355,0
141147,-0.0193448732439326,0.7567147865162142,2.13815703586194,2.0300317226146,-0.40979295866745,0.6632223908431469,-0.183497805999876,0.307879845246753,-1.29391390279823,0.7065954115162021,1.81416441442424,0.9837295023178799,1.23659400243516,-0.059841723594890005,1.0574486657889899,0.263878331440665,-0.0778721821882961,0.0317637653272595,0.628727990643122,0.23937847851042102,0.181324711305096,0.5386155639342101,0.17189678301794,0.28383881631385804,-0.9747077393622571,1.00659348167667,0.0558287433033056,0.0409820882677196,-0.2246008574444882,-0.25843476930855463,0
167162,1.8020744215724,-1.00480996116678,-0.9623022365310692,-0.9962845532652819,-0.39594601935353296,0.0772030775799754,-0.509283455513997,0.0725431626309705,1.19099263883223,-0.307785244244081,0.5926475486873871,1.1306561510841298,0.5743793379862739,0.0993225299183183,0.5273676529121,0.697947190314811,-1.0192665533446101,0.416523579465271,0.759242404348744,0.18637230039626104,-0.0868177334420407,-0.492285992947291,0.23439478162092897,0.117566882982206,-0.6071103719963621,0.304458393495026,-0.0713875713162885,-0.0315153413577255,0.49922315491890373,0.2033042052293398,0
207281,-0.9839321229829,-0.13414757510952902,1.78331943248782,-2.47736135233195,-0.247709231701661,0.125907540427701,0.11817299737501599,0.301911093353541,-1.1347682366079999,-0.148400390404123,0.8037882639064919,-0.29116151166202503,-0.26056287331976996,-0.37635700031541897,-0.9467936373288521,1.5930240780684501,-0.287873801349442,-0.9403485071575161,0.251378264215069,0.38652300086205793,0.00634593853735956,-0.24403896447813803,-0.0340111305077173,0.654763662248343,0.435319512695058,-0.47953870110109503,0.229363507107202,0.120285531866982,0.8799714738768791,-0.05337292842147689,0
70479,-1.83251268412377,-1.14325451807503,-0.36843142224662,-2.067559392123,2.5867312976985697,3.2620102197092495,-0.5001129509883521,-0.37939029577196504,-0.769408730204487,0.9028015212622141,-0.25716064667352,-0.9452815964255209,0.0382106355480563,-0.656406165937631,0.0237344505588744,0.966915154754986,-0.0935661594857831,-1.1280188738557702,1.56538297601171,-0.895216931299773,0.47136103326551604,0.0207430740336267,0.9386823005730172,1.02569620379343,0.186441819903644,-0.305355755875904,0.11492815826791,-0.37943700656472706,-0.8619189191259841,-0.25327723811837466,0
205836,2.10372494513802,-1.60779381078596,-0.8525088192569691,-1.61184421404908,-1.2354461786733,-0.20433590282064498,-1.16084551257679,-0.077152769116964,-1.5054699431972,1.66314180050991,0.8421118665076519,0.34786353067915404,1.2282887686889699,-0.465456271889159,-0.869958143530986,-0.32002926610476695,0.16395751236165698,0.378952020571395,0.0705884376359665,-0.19279997015345998,-0.0546692548622033,0.17061901871516,0.20566915039911499,0.7701150354988459,-0.267965402969767,-0.24470368355319197,0.00381839802380304,-0.0342013928985727,0.8658626649779331,0.010596450681530402,0
47925,-0.9550668488535892,-0.786219612621964,1.79217044705512,0.102035074092923,1.4944939235527501,-1.1677365708915501,-0.123940802821999,-0.760129488574322,0.7367141616248879,0.669154071665123,-0.598146702295127,-0.25263624170978,0.47950477979072,-0.850139667475325,1.23406503366854,0.34081282863552503,-1.0577828194824102,0.109206344358238,0.0164745516932721,-0.346961876728021,-0.13249438650819698,0.492419217336258,-0.66539014136054,-0.00359547258862631,-0.58400477181169,0.38213372887521296,-0.400735826343539,-0.7663249945067109,-1.0822690330342997,-0.2892600138638163,0
67604,1.09901411720929,-0.727754115116531,0.7564769334202242,0.609945220017316,-1.20893975269598,-0.10364084361953098,-0.737182164339373,0.12771621867736999,-0.5511078371204139,0.8033222947700369,-0.7197628522412699,-0.884189160728624,-1.1830048803739799,0.324343173750876,1.50419315809116,-1.25459368911199,0.0138467906927419,1.30176606334707,-1.76113467753227,-0.4892896258056021,-0.18391158707290303,-0.25423034241283105,-0.0112365699802539,0.00271115287388633,0.230808696461558,-0.273651232623022,0.0595528455972925,0.0456444922798295,-0.8885782505678732,0.018592623069406313,0
55327,1.2836766530572299,-0.157044216209284,0.0605411753406905,0.479523986448911,-0.0589419649386416,0.43463703840324297,-0.35915067717891497,0.20490097057008802,0.649224993737446,-0.0009061442640508231,-0.47538959553332,0.0237156242699259,-1.25533173012564,0.191262059553872,-0.860278149085711,0.270865528006607,-0.556918615933321,0.517257118256471,0.9766868389107559,-0.167133820365678,-0.140968439919696,-0.238922318999417,-0.240146272019072,-0.930886696860982,0.686299457385337,0.505931179464437,-0.0290658721808667,-0.0162276642420547,-1.0092822693869161,-0.3492313067728856,0
221018,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,0.4583066494324651,-1.57162971516015,-1.35870798100218,0.6724093686484821,-3.18800116217364,-4.93742665954554,3.7239325344409706,-4.603176148830769,1.0191795522313,-6.61909019992345,-0.590223955779135,-4.47254755736649,-7.165044386603509,-1.5811281913418502,1.9303797088518402,0.264698703752275,0.861308008231813,1.24930138847935,1.8506271589344299,-0.117471200405974,1.2198153960600602,0.000250619019277469,1.03601138278301,0.00436675462407668,1.0019389681197084,0.9261981699552616,1
234839,1.84195510549808,-0.35066874984760604,-0.6196183962768721,1.01483342989368,0.006596582819187771,0.611803566076272,-0.538123208191516,0.18725210818899102,0.571326515160697,0.33386504491087604,0.420424986178946,1.05816078194525,0.7594649739109041,0.0502015122490897,0.14776267008395302,0.762813617392754,-1.23819482586366,0.902224897193933,-0.35100349310277,-0.0389945810262008,0.283247479915051,0.804438825176491,0.0420148615592876,0.13719249059327399,-0.0440265427635383,-0.584851181618813,0.043519925512029,-0.0274048360541245,1.1228956820235085,-0.09335379036085645,0
62103,-2.51523684574084,4.10877528277057,-2.99486514297699,0.686670724412503,0.342834673464406,-1.8819834615473798,1.0402365060126701,-0.335310205398461,2.8819622117697596,4.26094371040692,2.8774978215020197,-0.7982682373735991,-1.94996777024603,-4.568674799333629,0.836924911834835,0.512931477149193,2.36462842915189,1.83002410015401,-0.6386769394914079,2.1527206578226297,-0.693285390949283,-0.38101006573515295,0.20881720608390397,0.0808755274779881,0.11999569850337599,-0.4704415417469989,1.02741527792052,-0.0441695369543602,-0.9409493068838117,-0.34967109625421877,0
261371,-0.728211888660886,0.8896098870253628,1.34130628661636,-1.30212053449588,1.2147504297493799,-0.272243363022069,1.4317351090735702,-0.229898761213666,-0.572141742975374,-0.919717436892342,0.962925896083126,1.03995519720364,0.44669450317354903,0.0368301992490106,-1.1274807761095802,-0.0830495900149126,-0.920677637266808,-0.161257892229362,-0.0764063692579856,0.0166260634361137,-0.244407730814876,-0.603414758632099,-0.367823956437117,0.74607014830384,0.741224152199165,-0.632028179907993,-0.173069594771606,-0.17627721807412602,1.372305730678907,-0.3132885118893834,0
114191,1.12494473610773,-0.0287683344236328,1.2523434507646,1.1533068310188401,-0.893569198932865,0.00138579903793379,-0.6278860795016271,0.211817564908446,0.499418686813794,0.025326190991386003,1.02231437330079,1.02155601544095,-0.11415067535293,-0.00847326418173113,-0.0797062749009096,0.45926855032809005,-0.6416484199281349,0.5524694292719611,-0.0570713610160035,-0.128390999474556,0.0265811584818673,0.18486475895055604,-0.008077259665914079,0.318322736389055,0.354061648208265,-0.430447965256883,0.0634653691814048,0.0278882280926208,-0.45141575393784333,-0.32720185184428746,0
114387,-1.47824857045277,0.54856251259856,1.73303526311471,0.6059988634531789,0.000109339373726812,-0.182800382090367,0.17763026210802998,0.5799990862324971,-1.1239801974438601,-0.5678691241632591,-0.6311056079660671,0.0890013560484679,0.5697898341378941,0.129926089827409,0.21350254389281798,1.06844020285948,-0.5739768595945179,-0.487253452216932,-2.12603415405516,0.0380474140822047,0.34841145805741197,0.5277427578589811,0.0143797729111126,0.131962036440408,-0.132864007953686,0.8518050514950329,-0.11834970007503699,-0.0316635071320479,-0.4496679462682724,-0.043857483279904574,0
99576,-2.2575504439035097,0.15649116131853,-0.8169288149223509,-2.43243663519441,0.14811763300205402,3.73185975292242,-1.1326384103678402,2.09770583469927,0.6034610236849761,-2.03666525263584,-0.6368058707857099,0.643754433094898,0.28422358038344,0.7245192293297901,1.71892186850746,-0.0243740389551278,0.190488014294535,0.9931283672871791,1.9207261836766,-0.21387124758140302,0.225507260842936,0.33570268180901097,-0.48269904247254797,1.12268209933045,0.46943783511634996,0.24114003551087,-0.343733544981931,-0.326856337621666,-0.5818485335200401,0.3464356909723187,0
53234,1.26663220224036,-0.291234722905001,-0.954073999962076,-0.28165184345871097,1.85079547659251,3.6793236991352405,-0.736356349177551,0.9111963204096891,0.515490983211493,-0.15850839307434,-0.5665674239210949,0.26854209198629,-0.17392107174357702,-0.0499659477904277,-0.18242471171535599,-0.006049250382617321,-0.416563727595324,-0.113031172276291,0.558913806638165,0.00848224323030824,-0.159518359816129,-0.38289396205129295,-0.108738686484687,1.0588073912995901,0.7053163748739258,0.42601029787991396,-0.0129034238628391,0.00625645802441312,-1.0305086565065245,-0.3038130476097504,0
50075,-0.6205810963317371,0.9336143570371249,1.9680610481571998,-0.846253813943009,-0.183758510701595,-1.06783583841878,0.9858043845389871,-0.7351856712217181,0.815373546317085,0.9206447867300959,0.269869512319993,-0.15631825055319198,0.0318600003888547,-0.8228048893841899,1.13967348655672,-0.0969384141678253,-0.5741657351432529,-0.506927500017296,-0.0330905103223551,0.5757257635263571,-0.285740244981854,-0.12729753871183502,-0.1111232988798,0.7600397352205691,-0.289213946522716,0.772079639094895,-0.213230930074905,-0.47072824274586605,-1.0629799748978301,-0.34463350764985695,0
133791,-1.7100663353688002,0.163401810934859,2.1804092124217798,-0.116955327828348,-0.359845308008497,0.45537469587833,-1.00478020212653,-1.3048636129181699,0.5512872639151539,-0.296279603768904,0.43495903940479497,0.5364706100596179,-0.8044804556105171,-0.288963949724326,-0.623566711999628,-0.11886502669825999,0.227609324615033,0.28412091151769703,1.8037558116130301,-0.658518933333334,1.2527137787257099,-0.8320754200177571,-0.31969833100205397,0.09404023049865701,-0.0704621887258101,1.09724053241961,0.19735854335539899,-0.0363121842381731,-0.3007252517276076,-0.11334422133054622,0
